question,answer,image_id
Is/Are there involvement of the corpus callosum?,Yes,synpic46943.jpg
Which side is the diaphragm more depressed?,Left,synpic33331.jpg
Is there pneumoperitoneum?,no,synpic46976.jpg
Is/Are there free air in the patient's abdomen?,no,synpic46976.jpg
Is/Are there contrast in the patient's small bowel?,Yes,synpic34515.jpg
How large is the mass?,5cm,synpic53287.jpg
How large is/are the mass? -open,5cm,synpic53287.jpg
Is there grey-white matter differentiation?,Yes,synpic48714.jpg
What is/are the the structure sitting medially  near/in the hyperattenuating ovoid mass?,ascending colon,synpic30273.jpg
Is there any lesion in the ventricles?,Yes,synpic34922.jpg
Is/Are there nipple markers present?,Yes,synpic19477.jpg
Is/Are the abdominal aorta normal in size?,Yes,synpic42290.jpg
Is the lesion on the right or left side of the brain?,Right,synpic56799.jpg
Where is/are the lesion located?,Right,synpic56799.jpg
Is there cardiac enlargement?,Yes,synpic24350.jpg
Is/Are the heart larger than normal?,Yes,synpic24350.jpg
Is there bilateral hilar enlargement?,Yes,synpic21044.jpg
Is/Are the hila enlarged?,Yes,synpic21044.jpg
Are the orbits in view of this image?,Yes,synpic39757.jpg
Is/Are there orbits?,Yes,synpic39757.jpg
Where is the abnormality located?,R hemidiaphragm,synpic32933.jpg
Where is/are the free air located?,R hemidiaphragm,synpic32933.jpg
Is there ectatic or aneurysmal enlargement of the abdominal aorta?,No,synpic39141.jpg
Are the kidneys hyper attenuated?,Yes,synpic22286.jpg
Is/Are the kidneys hyper attenuated?,Yes,synpic22286.jpg
Is there a fracture in the vertebrae seen?,no,synpic45039.jpg
Is the aorta visualized?,yes,synpic28210.jpg
Is/Are there an aorta?,yes,synpic28210.jpg
What is the size of the lesion,Almost entire right side,synpic20375.jpg
What is the size of the lesion?,Almost entire right side,synpic20375.jpg
What part of the body does this radiograph show?,chest,synpic29048.jpg
Is/Are there a fracture present in the clavicle?,No,synpic19782.jpg
Is this an abnormal film?,Yes,synpic31400.jpg
Is this image abnormal?,Yes,synpic31400.jpg
Is there a cavitary lesion?,Yes,synpic31400.jpg
The increased signal is a result of what material?,fluid,synpic17153.jpg
What does the abnormality in this image represent?,Infarct,synpic59935.jpg
What is abnormality in this image?,Infarct,synpic59935.jpg
Is there a pneumothorax present?,No,synpic31256.jpg
Is/Are there a pneumothorax ?,No,synpic31256.jpg
Is the contrast in the bowels or the vasculature?,In the vasculature,synpic33689.jpg
Where is/are the contrast located?,In the vasculature,synpic33689.jpg
Is/Are there pneumo intestinalis?,yes,synpic23008.jpg
Is the heart enlarged?,Yes,synpic19232.jpg
Is/Are the heart enlarged?,Yes,synpic19232.jpg
What structures is identified in the middle of this image?,Pons,synpic50962.jpg
What is/are the structure near/in the middle of the brain?,Pons,synpic50962.jpg
Is there bleeding in the brain?,No,synpic51212.jpg
Is/Are there bleeding in the patient's brain?,No,synpic51212.jpg
Is there evidence of a pleural effusion?,No,synpic100228.jpg
What type of image modality is used?,MRI,synpic60831.jpg
Is this image abnormal?,Yes,synpic52248.jpg
Is there restricted diffusion?,no,synpic59131.jpg
Is/Are there restricted diffusion?,no,synpic59131.jpg
Is there an acute bleed present?,Necrotic tissue,synpic34836.jpg
What is/are the hyperintense structure near/in the right side of the chest?,Mediport,synpic28378.jpg
What type of imaging is this?,Xray,synpic17145.jpg
Are the lateral ventricles viewed in this section?,Yes,synpic60703.jpg
How many kidneys are visualizable in this image?,2,synpic22791.jpg
How many kidneys are present/visualized in the image?,2,synpic22791.jpg
Is the trachea midline?,Midline,synpic13385.jpg
Where is/are the trachea located?,Midline,synpic13385.jpg
Is there evidence of free peritoneal fluid?,No,synpic24729.jpg
Is the liver abnormal?,No,synpic40464.jpg
Is/Are the liver abnormal?,No,synpic40464.jpg
Is the cerebellum seen on this axial section?,No,synpic56841.jpg
What do the masses contain?,fat,synpic27576.jpg
Is there bone in the top of the image?,No,synpic29795.jpg
Is/Are the bones located near/in the top of the image?,No,synpic29795.jpg
What organ is superimposed on the lung fields?,Breasts,synpic21776.jpg
Is the image normal?,No,synpic17693.jpg
Is this image normal?,No,synpic17693.jpg
Is the left renal cyst uniform?,Yes,synpic22828.jpg
Which side is the abnormality on?,Right,synpic16221.jpg
Is there blurring of the grey-white matter junction?,No,synpic40500.jpg
Is there a calcification on the upper left lobe?,No,synpic33302.jpg
Is/Are there calcification in the patient's upper left lobe?,No,synpic33302.jpg
Is this image abnormal?,Yes,synpic53033.jpg
Is this image normal?,Yes,synpic53033.jpg
Which lung has diffuse opacification?,Right,synpic18461.jpg
Where is/are the opacificaions located?,Right,synpic18461.jpg
Is there evidence of pneumoperitoneum?,No,synpic32727.jpg
Is/Are there hydronephrosis in the patient's kidneys?,No,synpic51926.jpg
What modality is used in this image?,CT,synpic43609.jpg
Is this image abnormal?,Yes,synpic49862.jpg
Is this image abnormal?,Yes,synpic49862.jpg
What does the abnormal contour of the left hilum suggest in terms of pathology?,double arch,synpic18896.jpg
Is/Are there kidneys?,yes,synpic25105.jpg
Are the clavicles broken?,No,synpic31955.jpg
Is/Are there fractures in the patient's clavicles?,No,synpic31955.jpg
The cystic findings in the bilateral apices are consistent with what pathology?,emphysema,synpic17738.jpg
Is/Are there an air-fluid level?,No,synpic27646.jpg
IS there anything wrong with the lungs?,No,synpic27402.jpg
Is this image abnormal?,No,synpic27402.jpg
Is/Are there a chest tube?,No,synpic23989.jpg
How would you describe the sulci in this image?,reduced sulci,synpic57317.jpg
How would you describe the sulci ?,reduced sulci,synpic57317.jpg
Is this picture abnormal?,Yes,synpic50848.jpg
Is this image abnormal?,Yes,synpic50848.jpg
What does the black area signify?,Black,synpic21604.jpg
What is/are the color of the lungs?,Black,synpic21604.jpg
What side of the brain is the lesion on?,Right,synpic51709.jpg
Where is/are the lesion located?,Right,synpic51709.jpg
Is this image abnormal?,yes,synpic31116.jpg
Is this image abnormal?,yes,synpic31116.jpg
Are the ventricles smaller than normal?,Yes,synpic53207.jpg
Is/Are the ventricles shrunk?,Yes,synpic53207.jpg
Is/Are there pneumoperitoneum?,Yes,synpic39088.jpg
Was contrast used?,yes,synpic23648.jpg
Is the mass heterogeneous or homogeneous in appearance?,Heterogeneous,synpic26158.jpg
What is/are the heterogeneity of the tumor?,Heterogeneous,synpic26158.jpg
Is there a fracture of the skull?,No,synpic48091.jpg
What is the gender of this patient?,Man,synpic32081.jpg
Is/Are the nodules located near/in the both lungs?,yes,synpic12210.jpg
Is the heart greater than 50% of the chest diameter,yes,synpic18651.jpg
Is/Are the heart >50% of chest diameter?,yes,synpic18651.jpg
Is this image normal?,No,synpic59356.jpg
Is/Are the brain normal?,No,synpic59356.jpg
Where is/are the mass located?,anterior mediastinum,synpic42210.jpg
How would you describe the structures in the pancreas?,Cystic,synpic19605.jpg
How many ring enhancing lesions can be found in this image?,one,synpic49027.jpg
How many ring enhancing lesions are present/visualized in the image?,one,synpic49027.jpg
Is there consolidation in the lungs?,No,synpic18250.jpg
Is/Are there consolidation in the patient's lungs?,No,synpic18250.jpg
Which orientation is the image acquired?,PA,synpic26248.jpg
Is the gallbladder wall thickened?,yes,synpic24967.jpg
Is/Are there gallbladder wall thickening?,yes,synpic24967.jpg
Is/Are there air-fluid level?,No,synpic29263.jpg
Is the finding normal?,No,synpic54004.jpg
Is this image normal?,No,synpic54004.jpg
What imaging modality is used?,Xray,synpic27655.jpg
Is/Are the free air located near/in the abdomen?,No,synpic29771.jpg
Is the liver normal?,Yes,synpic32108.jpg
Is/Are the liver normal?,Yes,synpic32108.jpg
Is there mass effect?,Yes,synpic48749.jpg
Is/Are there mass effect?,Yes,synpic48749.jpg
Is there a nodule in the left lung?,No,synpic31217.jpg
Is/Are there a nodule in the patient's left lung?,No,synpic31217.jpg
What is the hyperdensity in the image?,Infarct,synpic45544.jpg
What is/are the hyperdensity near/in the right?,Infarct,synpic45544.jpg
Is there contrast in the vasculature?,No,synpic55245.jpg
Is/Are there contrast in the patient's vessels?,No,synpic55245.jpg
Was this patient given IV contrast?,Yes,synpic25534.jpg
What is the size of the pancreatic mass?,5mm,synpic21734.jpg
Are any intestinal abnormalities present?,No,synpic50958.jpg
Is/Are the intestines abnormal?,No,synpic50958.jpg
Is there a pneumothorax present?,Yes,synpic23803.jpg
What is/are the EKG leads near/in the lungs?,Yes,synpic16174.jpg
Is the stomach visualized here?,No,synpic26413.jpg
Is/Are there stomach visualized?,No,synpic26413.jpg
Is the lesion uniform in density?,No,synpic20626.jpg
Is/Are the lesion the same color throughout?,No,synpic20626.jpg
Is this image normal?,No,synpic41325.jpg
Is/Are the nodules well circumscribed? -yes/no,Yes,synpic17848.jpg
Is this image normal?,No,synpic29219.jpg
Is/Are the appendix enlarged?,yes,synpic23571.jpg
Are the ribs broken?,No,synpic23053.jpg
Is/Are there fractures present?,No,synpic23053.jpg
Is there adequate inspiration?,Yes,synpic33422.jpg
Which side was affected?,left,synpic45699.jpg
Are there rib fractures present?,No,synpic38531.jpg
Is/Are there air under the patient's diaphragm?,No,synpic32970.jpg
In what lobes are the lesions located?,bilateral parietal lobes,synpic39301.jpg
Where is/are the lesions located?,bilateral parietal lobes,synpic39301.jpg
Is there an NG tube present?,Yes,synpic50943.jpg
Is there a blood clot?,Yes,synpic45914.jpg
Is/Are there blood clot?,Yes,synpic45914.jpg
What is on the differential?,Chronic sinusitis vs. hemorrhage,synpic40096.jpg
Is the trachea midline?,Yes,synpic41667.jpg
Is the lesion ring enhancing?,Yes,synpic46764.jpg
Is there free air under the diaphragm?,No,synpic39532.jpg
Is this patient lying supine?,Yes,synpic39086.jpg
Is the cardiac contour normal in shape?,Yes,synpic42245.jpg
Is the pancreas edematous?,Yes,synpic40314.jpg
Where is/are the hyperintense areas located?,Frontal and Occipital,synpic38263.jpg
Are there rib fractures present?,Yes,synpic34449.jpg
Is/Are the right ribs fractured?,Yes,synpic34449.jpg
Where is/are the infarcts located?,"basal ganglia, cerebellum, cerebral cortex",synpic56116.jpg
Is there air-fluid levels?,Yes,synpic30324.jpg
Is/Are there air-fluid levels in the patient's bowel?,Yes,synpic30324.jpg
What is the image plane?,Axial,synpic30215.jpg
Is the image normal?,No,synpic54802.jpg
Is this image normal?,No,synpic54802.jpg
In what plane is the above image?,axial,synpic53574.jpg
What is abnormal about the image?,White matter plaques,synpic52732.jpg
What is abnormal in this image?,White matter plaques,synpic52732.jpg
Is there a mediastinal shift?,Yes,synpic44865.jpg
Is/Are there a mediastinal shift?,Yes,synpic44865.jpg
Is the contrast in the bowels or the vasculature?,In the bowels,synpic27985.jpg
Where is/are the contrast located?,In the bowels,synpic27985.jpg
Is/Are there fat stranding?,No,synpic47196.jpg
What imaging modality is used?,plain film xray,synpic28987.jpg
What plane is the image in?,Axial,synpic22156.jpg
Is there abnormal air present under the diaphragm?,No,synpic42805.jpg
Is the skull fractured?,No,synpic57520.jpg
Is/Are there fractures in the skull?,No,synpic57520.jpg
Is there contrast in the bowels?,In the bowels,synpic41050.jpg
Is this image abnormal?,Yes,synpic43648.jpg
How would you describe the R vertebral artery shape?,Short section irregular contour,synpic57813.jpg
How would you describe the R vertebral artery?,Short section irregular contour,synpic57813.jpg
Is there a pneumothorax present?,no,synpic31394.jpg
Is/Are there a pneumothroax?,no,synpic31394.jpg
Are there air fluid levels?,Yes,synpic43433.jpg
Is/Are there air fluid levels?,Yes,synpic43433.jpg
Is/Are there hilar adenopathy?,No,synpic16810.jpg
Where is/are the hyperinflated lungs located?,Bilateral lungs,synpic16407.jpg
How many masses are there?,One,synpic21700.jpg
How many masses are present/visualized in the image?,One,synpic21700.jpg
Is there evidence of grey matter edema?,Yes,synpic53816.jpg
What type of MR image modality is seen?,T2 weighted,synpic31928.jpg
Is there fat in these masses?,Yes,synpic27597.jpg
Is/Are there fat in the patient's masses?,Yes,synpic27597.jpg
How many kidneys are in this image?,2,synpic28569.jpg
How many kidneys are present/visualized in the image?,2,synpic28569.jpg
Is there a fracture of the clavicle?,No,synpic46539.jpg
Is/Are there a fracture in the patient's clavicle?,No,synpic46539.jpg
In what plane is the CT scan?,axial,synpic47191.jpg
Is there mass effect from the lesion?,No,synpic37605.jpg
Is/Are the lesion causing mass effect? -yes/no,No,synpic37605.jpg
The enhancing soft tissue mass and fluid seen in the left upper quadrant is consistent with what pathology?,abscess,synpic52828.jpg
Are the kidneys in this image abnormal?,Yes,synpic28277.jpg
Is/Are the kidneys normal?,Yes,synpic28277.jpg
Is the mass enhancing?,No,synpic53097.jpg
Is/Are the mass enhancing?,No,synpic53097.jpg
Is there a shift of midline structures?,Yes,synpic47964.jpg
What does this represent?,hydropneumothorax,synpic22097.jpg
What is abnormal in this image?,hydropneumothorax,synpic22097.jpg
Does the patient have a central line placed?,Yes,synpic40272.jpg
Is/Are there central line in the patient's heart?,Yes,synpic40272.jpg
Does the L sided lesion enhance?,Yes,synpic35191.jpg
Is/Are the L sided lesion enhancing? -yes/no,Yes,synpic35191.jpg
Which organ contains the air-fluid level?,Stomach,synpic37275.jpg
How many masses are there?,one,synpic31259.jpg
How many masses are present/visualized in the image?,one,synpic31259.jpg
Are the findings normal?,Yes,synpic41119.jpg
Is this image normal?,Yes,synpic41119.jpg
What type of thrombosis is shown?,basilar artery thrombosis,synpic56422.jpg
Is the heart too big?,No,synpic33429.jpg
Is/Are the heart too big?,No,synpic33429.jpg
Where is the liver?,Right,synpic24220.jpg
Do the ventricles have blood in them?,Yes,synpic56388.jpg
Is/Are there blood in the patient's ventricles?,Yes,synpic56388.jpg
Is this image normal?,No,synpic55948.jpg
Are the cystic and common bile ducts dilated?,Yes,synpic28180.jpg
Is/Are the cystic and common bile duct  dilated?,Yes,synpic28180.jpg
Is the cerebellum in view?,Yes,synpic26925.jpg
Is/Are there cerebellum?,Yes,synpic26925.jpg
Is there contrast used in the above image?,yes,synpic32012.jpg
Is there contrast present in the bowel?,In the bowel,synpic35914.jpg
Is/Are there cortical atrophy?,No,synpic55583.jpg
Is there cardiomegaly?,No,synpic55464.jpg
Is/Are there cardiomegaly?,No,synpic55464.jpg
Is/Are the lesions ring enhancing?,No,synpic47974.jpg
How many masses are there?,one,synpic24424.jpg
How many masses are present/visualized in the image?,one,synpic24424.jpg
Anything abnormal in this image?,No,synpic60423.jpg
Is this image abnormal?,No,synpic60423.jpg
Is the gall bladder enlarged?,No,synpic22020.jpg
Is there contrast used?,no,synpic42951.jpg
What type of contrast agent is used in this MRI?,gadolinium,synpic58547.jpg
Is there restricted diffusion?,No,synpic44995.jpg
Is/Are there restricted diffusion?,No,synpic44995.jpg
